(-1704944690313, -1713414382771)
(1808682683210, 842326446789)
(-1996741578866, 140037993957)
(-178164543842, 1722556082896)
(1926884440585, 488686268537)
(-629402108487, -1697436290555)
(1666422640898, 1200696157054)
(1444055183678, -628547140274)
(1605211014056, -1629726513451)
(-575864004992, -926268981666)
(632756774562, -1472726094843)
(-639712242943, 602742695093)
(-1285959330124, 1182569994063)
(492286921416, 1525165692660)
(-1327807845925, 639774626889)
(-87851555301, 801802490540)
(423887161299, 551895153507)
(-712373692165, -1120643617931)
(616655877108, -938501518299)
(-882349294590, 841763204578)
(1364575410855, 1759981668663)
(-1651258314984, 1926050614645)
(1949075980858, 1428234655846)
(-267064322305, 1407094041735)
(-1583719496185, 933222010407)
(1457757564510, 571470677701)
(1232992090025, 255243198054)
(-974632327735, -916624206318)
(1251287182220, -930021590437)
(-1457020475345, -1907771868408)
(-376166137675, 1661215423787)
(-9697419870, 1694942837911)
(-866230395180, 1251463831879)
(555800882420, -1275122018973)
(1409083429677, 389086376322)
(970049756101, 608450502152)
(1784057975786, 743820920311)
(1743867291050, -1409095183815)
(1265373465614, -433113883942)
(1088651372325, -240536267173)
(74900489098, 503993412605)
(585041287781, 1183007039075)
(888987059025, 1748978033750)
(624951797948, 23148529429)
(1983379142273, -342963826850)
(-1714083370921, 1492110940899)
(1080135122557, -323392481281)
(-1007171066648, 154786940296)
(-1009518885475, 739417499449)
(522341946364, -934975025015)
(336267085333, -616273555779)
(-33754782624, 1784226912297)
(1365738804945, -802739171444)
(-600327383418, 548022623053)
(-727397089360, -1655533618335)
(21976105254, 734543216486)
(-994190695826, -868220503932)
(-376280873393, 512427947249)
(-638265616789, -1878789642168)
(-1616587515174, -99959286227)
(-934262165877, 408884008856)
(-100747368760, -340991629746)
(-1918271549688, 477263464881)
(-1843669439823, 1927673634688)
(989228695336, -1038383750238)
(-1999229292958, -105786451400)
(1653509876662, 123382130833)
(-1112972831084, -1212553355056)
(1178787003479, -1328367752863)
(-1534828480605, 673595932200)
(-994903981501, -1309309246100)
(862024087781, -1257813160120)
(379138280513, 1879181191225)
(795301273592, -1915665664893)
(-930814092658, -474816559334)
(-435283576186, -1641380153274)
(-138380746675, -1814156108668)
(-33128678062, -1408043649284)
(12363649978, 286622340018)
(7630371666, -217341519015)
(-895967740615, -734408320595)
(-1105697754675, 1973222348091)
(204132049889, -236705236110)
(-701208132568, -963269462834)
(1343793472549, -1839679557097)
(-1835443139198, -1737566381029)
(-766680152657, -435173424003)
(1120857023230, 724857316079)
(113024155395, -546097474205)
(474704396299, -34804541575)
(-1166319759858, 1338523643522)
(1022911408540, -1307799571535)
(1276557461978, -963044041762)
(-625828253016, 631929344851)
(-1619933672826, -1647818645607)
(-1037403111274, 1611171324319)
(1682901117728, -1871139215710)
(-1152236625977, -774369561440)
(1820357204651, 797586388007)
(813215982163, 596892494219)
(917163597914, -884444317796)
(1012722634806, -1637267952829)
(407033480568, -467587071098)
(-450790923108, -1085840719143)
(891125666622, 319650686575)
(-786018121340, 20345950567)
(-433860242579, 1418533504129)
(945690722842, -174151474041)
(403719297829, 972513752271)
(-766785721559, -977534894277)
(315306473668, 654224819552)
(-1324814981531, 1730560650316)
(1690154835454, 1287592294295)
(-1140096244890, 651712436574)
(-717062523059, 1627415170866)
(-521114016899, 178153207029)
(1082696646558, 272445129113)
(862296565282, 538634489129)
(-1935824197430, 655999363418)
(-523292195770, -1766335510252)
(-1687674184459, 1873637632487)
(1716684958389, -180636078342)
(462793443600, 1323714195504)
(640488836462, 477104801189)
(1179303707441, 456565545440)
(1618591194007, 1468247754579)
(1011974663504, -1663086798924)
(-199075060286, 1236488774750)
(-773557118185, 1989269918816)
(-1558197698584, 828543748523)
(-1667655117000, -316356139155)
(-651994248877, -473787376422)
(-1113197513260, 1012662022638)
(-860978648467, -605130757103)
(-826600822025, -455719628401)
(115929696378, 1750094477116)
(-49785544733, -123192860923)
(1284596939008, -877196267793)
(-1762021129797, 1752900041276)
(-242359449261, -659705808025)
(-1055977721554, -741959544695)
(1592950740639, 1117440058140)
(-1276466195795, -509664824562)
(-1339419360224, 785315879370)
(-1984343101181, -1192413921934)
(628458860702, 1933660046563)
(-298012655880, 433728780550)
(-323858448399, -1456517900648)
(-669129161486, 1430157365256)
(1739112366202, -1590364016571)
(3433333293, -274786561808)
(-1863988174455, 150589459736)
(-1849864359303, -1260136251340)
(-14057944256, -1640920100358)
(1471632795241, 641520980515)
(965613692869, -169401643470)
(1032775084073, -193471138862)
(-952723859504, 422179573259)
(1796197934341, 387535447648)
(-990702666017, -1779082365156)
(378123287532, 1774828583527)
(215292683202, 1631377997333)
(413545065755, -406097554401)
(-201479268470, -11660452495)
(-152367140337, -1182231148635)
(-1064336559389, 417665614451)
(-873081361421, 588297108388)
(-938266774908, 1354903064372)
(-1048779004025, 1551124016943)
(1256068601891, -50037750743)
(-474636870791, -40008381851)
(-92289285441, -1799874808627)
(-1585659891622, 1816900855848)
(-1314176484606, 1117016927133)
(4202860271, -1152681561011)
(-1002042500015, -1555906266339)
(1301586056341, -1520753075087)
(-1795460758023, -1517263686642)
(931838067465, 853457048252)
(786346880811, -1550134961795)
(1461014819456, -1181701005264)
(505803221539, 1180860515543)
(-1675664019645, 325793872532)
(-1632198060799, 1702090690331)
(547896368327, 2083312383)
(-1292691862116, -1301361904941)
(706014311959, 982896016022)
(862832824999, -926183653994)
(-1858026442945, 117518279194)
(709668583674, -850712319484)
(-144968663517, -196931871184)
(-948604306207, -786715387352)
(-602116791511, 757209584342)
(1441677296839, -515247057950)
(-1166788947637, 1074077647634)
(1716032625726, 1301578740057)
(-58544846644, 493133780998)
(-1523046531906, -1516748437601)
(-1503150902110, -995936368151)
(-43678017743, 1449057449054)
(1647752108764, 1080132705135)
(946232925657, -1947359765991)
(1299987406260, -445829000469)
(-1448880283510, -1901089381213)
(-649571894677, -207906788667)
(1857521500977, 419987166302)
(961143071019, 1259140050522)
(-342787207349, 906375127809)
(-593146002027, 1310581605117)
(-352321074845, 356773223751)
(-1144325741491, -131105856423)
(932428691893, -498613292051)
(1082372329817, 1573694283608)
(-651613023184, 220930938713)
(208429272505, -1032463521730)
(-796875345758, -1348302094901)
(-1657594388401, 128198143867)
(1989277917018, 355802108480)
(528293184803, -478387579054)
(-1707037484541, -1636974896571)
(1890989228091, 117043978252)
(336594585094, -1126066695735)
(1611774469433, 924908423851)
(-981408575630, -102871232754)
(1601530789125, 1140031812111)
(1609661240377, 144904636601)
(-1068759966960, -1340960853903)
(-111454569967, -1219568743947)
(1660845641164, -1300594835814)
(1376163900872, -144022071991)
(-1407101211694, 487420154007)
(-842731759731, 1697874395351)
(-210827437471, 844619433365)
(-1361298079976, 176350870238)
(1707224531484, 381377026480)
(-338714460490, -140387068188)
(-1704444267180, 318614682513)
(939503336084, -1540934135888)
(-1570811205741, 722979723681)
(1943956376661, 5723682190)
(-1142580753895, 1484356905709)
(-1838239458774, 228759164845)
(513510828676, 1527278969524)
(-1800323782577, 628132409883)
(-555637538319, -1806798861384)
(925320166975, 813061725794)
(1578044123404, -1861680834170)
(222537784180, 429801373298)
(-201443283141, 29624864202)
(1269541655102, 684416854660)
(1219134001187, 1793131615116)
(-1362512195145, -1822033719121)
(1773111093621, 1485128489491)
(268974718559, -1562521632024)
(1477295197059, 1544699027896)
(-1111152707044, 1397942514628)
(-367940695109, -934881910525)
(1628058698590, -314155966824)
(1377855974933, 932131803755)
(474585601460, 549451374088)
(6013771443, 1231614687913)
(1456702413553, -146835843121)
(1228938094748, -1140722044338)
(1735994385070, -1004030497964)
(282608932864, -615569963433)
(1354897120340, 811741937187)
(-994633671521, 278247522421)
(-684847720894, 1793976944221)
(-1669163150095, 625130396691)
(-1565683483801, 1332813418936)
(1777472637792, -933722503930)
(-1031158151655, -276460916379)
(-39144890992, 358706954755)
(1100158252551, -653015317517)
(209474526667, 487664893642)
(710945278570, -66299733996)
(-86984105650, -1581242653560)
(-897196713600, -1173476103650)
(-479396480901, -133831164432)
(-1471246562886, 312976475698)
(-1873454545271, 85388267912)
(1856299992796, 390469063695)
(-1482883284879, 994306697023)
(-137238519235, -1837518806411)
(-230444032771, 1325784984037)
(772913605549, 1470708369859)
(31770578624, -598742434620)
(-1536121834350, -1604479583483)
(-1032984383791, -21595277638)
(620461737839, 1355513661684)
(970417493675, 981983600851)
(-1932545322216, 1285645782157)
(-254710491411, 1286735371574)
(-1874575561639, 1727074685965)
(-826729307312, -638971878089)
(-465935111498, -926901911251)
(-1510316913300, -656126743448)
(1614310832336, -538619279657)
(923098152272, 1061440059391)
(-1900370250738, 1824409933091)
(-1476233015656, 85842791040)
(125601794397, 160064690275)
(539205349208, -1180886349395)
(-31803424706, -3735894640)
(1300627691166, -1949804361616)
(-639533476989, -623567477537)
(903739963473, -1583137427220)
(269762098574, -1985653505595)
(579532349019, 272042181306)
(-675038333000, 158807852332)
(682470340256, -155541718730)
(1345584317630, 439767788689)
(794775653191, -522372682671)
(-1644899613893, 820845930410)
(1809936723568, -857709017148)
(276148292712, 1328709649787)
(-238838273444, 1200226287)
(1584310198627, -144901988034)
(1444171375435, 730283108054)
(1757373903697, -1428310793127)
(-431562548116, 381179801077)
(584090828580, -459094689844)
(-336149093009, -537866226340)
(454908330159, 104404256640)
(1112504174834, 995065725122)
(-1162603601402, -1060145326672)
(1742063233545, 1896887367646)
(-1861164199260, 486847609368)
(406806441835, 403080871458)
(854762143777, -954651149659)
(1578572157464, -689578165068)
(-1760678304627, 1139424173311)
(-1470024395155, -446322017877)
(700568333088, -1778670662081)
(-1544700998859, 1182053080378)
(1753122850071, -1670490017373)
(368841359105, 1172049170575)
(-1734282531412, -1316161506963)
(1022113087392, 543098210424)
(-665179148251, -1869317569893)
(250966153186, -573370873785)
(1791658143993, -708320304180)
(-62284718710, 1184277067304)
(226981151406, 750984478082)
(-662787884247, -654322597420)
(-1005077083396, 108303469969)
(271191098167, 1730092528453)
(1488308735388, 1901261817874)
(-346495745193, 586712735481)
(971906819533, -1663660364083)
(1733870357121, 210370527760)
(1366585126837, -962309539814)
(1742528496368, 1516617399356)
(-1686677271533, -1854360582497)
(-898725193384, -362282937203)
(113829537605, 1057959967396)
(1672100799745, 813086357052)
(1931688113667, 1586391288433)
(504709440550, 807115788899)
(1713238275859, 63866469089)
(47332287751, -1222306094322)
(525632185837, 1016044645208)
(271702494397, 188502289425)
(-557216740796, 1483411715625)
(-285930872885, 1951407016939)
(-1373974565555, 1992548382114)
(974290248220, -1861504206778)
(831730674893, -451544878626)
(-1243501552195, -176292839229)
(407021475485, 1277372015098)
(-705566538546, -1600190613284)
(542085627195, 148505322444)
(-816508530378, 13867894350)
(1942359677007, -216736289573)
(840873257889, 355173552785)
(1224266371488, -300385613971)
(224273961244, 1867600436895)
(890273077883, 1338263294808)
(-1931129266594, 594217330034)
(924500756918, 283577887413)
(1428321982146, -1394724274582)
(534459906037, -653373995507)
(-1297021141739, -1834788080042)
(154343699277, 496625919474)
(-647240482, -1080204886835)
(1823259738514, 81928232209)
(1911133215402, 1659683801092)
(-1605193983641, 1059020056712)
(1365042060206, 872633298500)
(1747467170092, 662440671796)
(204468548428, -1063279600168)
(-1566077773444, -506653614)
(-1625867476239, 1820035942427)
(-1943237636391, -758205114890)
(515969697997, 1284707673328)
(-712725712957, -1552314472154)
(1062714896822, 485563036943)
(-680343589094, 1610869829042)
(515382542464, -780166882758)
(1162589295515, 1181613059343)
(1969477824875, 1096887729959)
(-262905025504, -1047844951727)
(-1229805237684, 1468173767224)
(932974156041, 526689041905)
(1028920927895, 202231379024)
(-468630527777, -271572303009)
(90773663649, -1840160703053)
(-1281593854613, -587813607820)
(287784243461, 868546698372)
(-119076826324, -1567871996982)
(-1823841562165, 918335583114)
(994733470239, 1260663201528)
(760270780330, 1752052224064)
(576409535283, 896921810495)
(-1174418347624, -625730936678)
(-1814670268095, -1452637618856)
(861822848276, 1197136637849)
(1208125521599, -1536195670101)
(1390455265758, 1920154299974)
(371904097277, 996764580786)
(-1020637649160, -1113639299569)
(831293668493, 1887966749015)
(-458348300158, 1355810975596)
(1134949185874, 233274337566)
(-1817770624314, 1431725731483)
(1206611288940, 1687893543676)
(-566200688038, -969978083808)
(1646611086016, -194162498274)
(-1361827809870, 878155573283)
(-1934567773018, -1581750054748)
(1796002451064, 773085613545)
(1068162186020, -843180054823)
(1510001233688, 1695397004289)
(17865090188, 1001882074529)
(1764616603562, -378343068516)
(-1274457119533, 1791801643058)
(-87232262944, -1068570289507)
(1666404541887, -1252540467124)
(315929922948, -1106337481301)
(1798158414467, -1667750814573)
(-101760433496, 172077946067)
(1063174760462, -34937296969)
(1251023074334, 1407355799565)
(724873840790, -130984649920)
(1642160401732, 999408586889)
(-1271131928016, -856866504817)
(497003226877, -1360634687238)
(1201714548727, 1875149210705)
(1871420099615, 365757842633)
(-299795338773, 1974714281407)
(402532216452, -1440164536910)
(598111465337, -1580278048258)
(1253579838148, 336779011955)
(-1066915277678, -937798678872)
(-1119557608049, -1578917240241)
(1869646425229, -746263831367)
(853717683728, 1650565168624)
(1173527966465, -1573923933844)
(1006730728527, 1027911492439)
(-214234560011, -896786283552)
(1410355703547, 451497820730)
(889287293944, -192895775179)
(1106652267174, -1576048880855)
(883319027654, -1843365164969)
(-803539698438, -756109460945)
(1057981790960, 513243510723)
(-1487883007783, -863673219041)
(-1866007255310, -436124919572)
(-1078107811438, -613542729459)
(-1653214153979, -585688228820)
(-1358998385277, 1265108894633)
(376517014411, 1754222409058)
(-422208786157, 524136328647)
(1534669167714, -723324123428)
(-628204818441, 1278099018150)
(-1681035940209, 184917192196)
(-1516658947804, 474708762721)
(-425703005723, 1686638536138)
(-325234089793, -238370894143)
(-344300035312, 836943225458)
(1533709292578, 1329439775176)
(-1004361537242, 910440139055)
(-814757072870, -1027222783901)
(188894690016, 1418876333148)
(1379569246502, 357504067400)
(1642272381670, 1348033063485)
(294623062083, -1972215569516)
(-166121372613, 1888554975833)
(-574106840965, -1020099784373)
(1121609506905, 683939936752)
(1732414766776, -1618341210110)
(644650478632, -1670365011197)
(-118895219065, 687520567009)
(-1980896808322, -1135554470828)
(-753768852763, 1017255771389)
(-1914695007772, -204845835147)
(-1707122824840, 409160740233)
(174146752039, -926313325242)
(262510005979, -1780012314395)
(510508737284, 550681401377)
(552803112292, -1945549319502)
(-791303263134, 417865258770)
(1725027387109, 1790598745971)
(12296324808, -378595481969)
(-416733240635, 995827251127)
(-1800814708775, 67956063308)
(748532387199, 453788711670)
(969182193567, 634349729240)
(838237826675, -281680651384)
(703745894519, -1513844835585)
(-31704747309, 1053519672848)
(-895980460787, 1217398427653)
(-1790798829294, 1482725838381)
(1619240227448, -1460755205704)
(-1626998741655, -1637184804171)
(936860806691, -1540009336990)
(-339869171863, 1824834539060)
(-1945188290320, 1731452098670)
(282593952942, -1236778987054)
(158968165061, 1035764338578)
(-1186732991033, -502527709270)
(1283880892564, -1715255997408)
(-959259606659, 1774552784494)
(-1815021188899, -775814107621)
(-344889311419, -1588624789644)
(1749939711479, 941452493240)
(1378889183763, 1269529766545)
(594274825711, 173122574552)
(-1380172480823, 1439458476828)
(116248400827, 690975793397)
(-1389547231473, 91260740081)
(-603714286274, 1805658009261)
(-1198940809820, -518267620595)
(1324539827293, -674671495396)
(-1408614396084, -59100889732)
(-207426476895, 1904379224263)
(143022591129, 1780699744966)
(714670840122, -902806033870)
(387343233559, 58504598467)
(-487250885777, 1736017327180)
(-525390641518, -1774270721784)
(1136945713415, -1787683840189)
(-1867287625371, 1031600524438)
(-1640215872667, -1742165398809)
(-443184541050, 943339715747)
(1456987763944, 326411994851)
(1987999480132, 531613940194)
(-749371234967, -306735769649)
(-1210342985694, -1769915269006)
(687636394602, -1130796369185)
(789492880399, -1624287933249)
(938872286035, -1822175881918)
(48525702351, -565734662071)
(910203287858, -983948550547)
(-836773761736, 910651055709)
(463731528328, -1180469644506)
(1040770404350, -35108973727)
(246589525400, -312195021961)
(-1738498642224, 85506827592)
(1355068213373, 1216070843303)
(343785763223, -203941884753)
(-1502552904532, 15634583034)
(-926135573520, -683453360747)
(1045457401674, -803742406145)
(1790732289558, -538701974999)
(671857934907, 54952824629)
(922910243750, 637722811369)
(833922010873, 1629994371022)
(-31548139718, 191076406096)
(183365920097, -1368702978931)
(1986114405458, -456159076209)
(-1528749650970, -1939903460232)
(-1002746199256, 1201838526948)
(1384956344351, -1382224587931)
(13922604475, -961472832705)
(-250912957362, 432156743967)
(-74286705049, -146231755868)
(-1818825295996, -1030390800011)
(1013056935371, -602162058031)
(-1128215161514, -1476528059192)
(-1453291489038, 530431824887)
(-779719654778, 1506178922932)
(-1505649816555, -7548826656)
(1972377077685, 1570238774896)
(1453701422844, -58907359317)
(-1354735835222, -77360832425)
(-1463520414699, 1024291812451)
(-687655513566, -1703895796224)
(-1681638665724, -1351772172145)
(979596820891, 320456200191)
(-759191848917, -1630091459410)
(734611109391, -1910863548768)
(1164722698145, -1666556396972)
(1905583426212, -350098013354)
(-1986372060177, -1134301398839)
(1668967898670, 884795671754)
(-478581173824, 1498388456476)
(329473137911, 1222424968344)
(1948201763113, 5967929942)
(1796351985523, -101275313776)
(-1786684181201, -1926487388028)
(1579638528559, 464411983356)
(1839630770355, 1417678302377)
(311330839009, 241133398958)
(1221362098461, -145094482558)
(1948863232086, 1024949857409)
(-1545595829178, -710061534311)
(-625857701898, -19358894301)
(1477144370366, -431010906349)
(-708832528713, -304272807801)
(1332659931740, -372929083855)
(-1966124178487, 74367207545)
(-791672390141, 64904990445)
(522764792121, 1386181518682)
(1655976906916, -1663697099751)
(-836744737645, -1654724389931)
(-1093220257542, 255418715197)
(524425115539, -471875330400)
(1775037021104, 49989809126)
(-976686599154, -1949427659035)
(-1351673496935, 1418975897576)
(-1325793720242, -586110326105)
(1936923843753, -1135827690550)
(324994336414, -1293610050854)
(1323758139327, -1487284587232)
(-571076117923, 631924575736)
(1713102398887, -665830984063)
(-459350088257, 337323798511)
(-1242929182389, -1823879197352)
(1621965447239, -1433580224506)
(-1501743532559, 216982787161)
(1061073197909, -253631466930)
(-207974257764, -1751092430168)
(-1883658589606, 1722153901385)
(-1609340379716, 195615904422)
(710564060147, 537796883998)
(1549440943817, -531634239327)
(-952530012316, -850212859236)
(-1421665548457, 1861639738086)
(-295981482935, 869176187527)
(1406496677814, 25532549076)
(15241718968, -1320733313182)
(-1804341805208, -1118395051280)
(627196471399, -1938878204822)
(1759429494072, 510270984387)
(577694322567, 1657461008412)
(-1224389602231, 163307241028)
(-215846055122, -1399109532250)
(776048793146, -298084650699)
(-68924361125, -601547524743)
(-134463706172, -1606668630766)
(1537208199354, -608868211006)
(-1574990085311, -1853066934573)
(1811731603210, -1898529768507)
(325665654504, -1646457591696)
(-813866286227, -903875388229)
(1866535143080, -1523300790844)
(-1398296715607, 1872175700370)
(-1914775969244, 236973473615)
(-1986002274947, -230284739910)
(-444058406149, 225948170801)
(-972248114999, -727543741802)
(1258941566931, -102150264820)
(-665701264405, 1605010619209)
(-278207870262, -290289045823)
(1758896978187, 1822796732500)
(522331624702, 834361509588)
(1280549714885, -892503934015)
(-340839300853, -989713747920)
(642901309367, -1677492650522)
(331945024594, -1516162095368)
(-1927202823471, -829159120014)
(1725166184110, -434814688762)
(-609126383216, -1998854844373)
(-895056653250, 1999501096521)
(-999236497401, -1244708057455)
(60857720, 1554870083730)
(48046890656, -528880547840)
(378775727320, -480332384774)
(-1878389221977, -270061935604)
(-1159966511081, 883246237240)
(-123963767436, -1192507606573)
(1068200838128, 88437227319)
(-1440827159271, -751053188979)
(1218356889008, -318603064871)
(884804333565, -829841071517)
(-1328438764692, -1529141304046)
(1436112259705, 820092900675)
(1256430694517, -326079752715)
(871072296373, 1828506125251)
(-103480882610, -739628382406)
(1070701222356, -729382733040)
(-1197448686644, -204303918788)
(-780079340864, -189192789412)
(43520625412, -398679747883)
(404019125804, 980695375270)
(-183599672882, -687946461093)
(351711492839, -962514015971)
(-673111304214, -1482310920671)
(1288193375482, 1769794916490)
(-222515842380, -1573253979744)
(1840162457528, -229487133505)
(-1280138970163, 1848235436998)
(-968918052007, 570139133149)
(-1333185611380, 581203458262)
(-563472595015, 19310741375)
(1787791613560, -152960841918)
(343914438963, -1597379234999)
(104322213959, -856840608759)
(747547586057, 1619235757906)
(-1708279130705, 1347507537085)
(-589274589125, 1758132241897)
(-1054584632082, -463078781035)
(-1903879164436, 848288046081)
(295005099814, 1192021111166)
(1323096810665, 594741876173)
(-467384613740, -1804274810389)
(-1100458341234, 618503229044)
(1572350191845, -589716045660)
(25841991108, -985376118538)
(-1786991093115, -724504085070)
(1574453669954, 1220530317752)
(-1637296658202, -1757594150143)
(1900399178576, 970750172234)
(-1698553436880, 368355285350)
(-942829799308, -443645672551)
(-173184562097, 1957492550808)
(604872827323, -30611344826)
(-1366785860574, 1997444417764)
(59862914342, 1120020493115)
(-1644540155313, -846044785247)
(1963250694197, 888695502273)
(-1356798331569, 1195037979854)
(1668167491079, 250354643423)
(-1246375302930, 442297224838)
(-1691991709471, 1344448163251)
(-748943958621, -1707603245430)
(831544765985, -730164673484)
(-802188458903, 944799164713)
(332420054505, -390789304815)
(-467788855570, 51478882008)
(-399322654910, -697366703221)
(1839581271621, 433067811485)
(310861884350, 910978430954)
(-1620503293077, -1342082925190)
(-191513016174, 1789881075348)
(626232341019, -836551522485)
(96366817963, 1120499330709)
(107050720791, 1736896218769)
(373029805126, -981144020316)
(-774618418389, -844704863122)
(-1882698428728, 289799830331)
(-137104968258, 1858084849908)
(-773153367550, 380358040277)
(367168109853, 183391043828)
(-985324368649, -446140682064)
(-1183736687881, 532061304292)
(-1929435976660, -1764355624147)
(391513951650, -480502376353)
(-53586547912, -1841538736732)
(390908626076, 1276819081795)
(122213882770, 1653858368967)
(1097204010007, 1976280881822)
(-1503978184164, 477551013437)
(-1940645407498, 1176051185859)
(567344625906, -1377696712047)
(-952682930408, -1021081392092)
(-672093713342, -1537899071499)
(1534203968595, 728612700508)
(-654436537795, -1864669249826)
(590881180910, -758627260334)
(-1519794675949, 1352888572688)
(-1748292137710, -1188392877312)
(56373018482, 180840988196)
(-204364958066, 307741898819)
(1203931858675, -555277398038)
(554758240312, -1042592585886)
(668018967620, -1641457148352)
(-574245126559, -120626107320)
(-988152360024, -843374385844)
(-1851760898965, -31381603356)
(-1580835158855, 1157339287702)
(-131012318092, 122525055019)
(262097794905, -1620474775990)
(1138349175724, 1283680685287)
(656209180315, -353492259975)
(-782070146484, 506337199818)
(621706368073, -1230073202345)
(-1783571742646, 865031048605)
(241965527720, -775452535003)
(671395879174, -1201576813538)
(357189970280, 1430523108776)
(-639951751477, -1790266996773)
(-692099347243, -1837171110291)
(1317632272860, -744389591774)
(-1182664852792, -1810612452356)
(-1539326684943, 1437990143240)
(270013941029, -1038975844187)
(1835734605538, 1968890651971)
(1497043049247, -1774196356635)
(-1980205241846, 1721281391503)
(1876350379778, 52211360971)
(529938056045, -1923678194372)
(-160557063464, 1446239430802)
(1535530153932, -1440220349410)
(1746352395983, -1126033118180)
(-1452834926160, -2642176821)
(37210729235, 1219569541222)
(-1878522596518, -1401073079645)
(159427912614, -1252296257174)
(-839331170679, 110875363667)
(-1102629374705, 373157743670)
(-24812729554, 1779126447029)
(1871481014858, 1414776684261)
(-1027698657205, -1196686115741)
(1830721702569, 1430244553123)
(898456016444, 1114775202504)
(1501079552336, 459028501842)
(231221712004, -1557693234161)
(-934883211625, 1734652895349)
(1587182615315, -288210504108)
(159147515987, -1350488423666)
(-1233877747414, -789589273645)
(-378301562686, -1679173978587)
(628621543145, -1816737636206)
(1279554176153, -898035116968)
(976028188544, -1103527440499)
(1030070170015, -146366440403)
(332842727598, -1468405552558)
(-1559276243850, 1931101232879)
(-1736147122414, 102434072509)
(-954128458158, 1994225402670)
(547781992975, -439375357158)
(-389567417729, 967925375668)
(-327156274348, 1275163038455)
(-568523221976, 1001451957236)
(-873026667749, 522993998261)
(-1680466281389, -903374926627)
(1216739177476, 1460730310980)
(501639783021, 1155255067732)
(-1942272612929, 769116411914)
(1955813700707, -843626298585)
(-346403549260, 491158091944)
(1122538659174, 835270850840)
(1472772762358, -430610727095)
(1987709020503, 1418334714355)
(-826708208958, 391959119575)
(615678488327, 1451472825068)
(-1984471974517, -31837018038)
(411644166883, 537812289414)
(1307978892947, 1235950931146)
(-8344755762, -155852042460)
(1425716868678, -242252963199)
(1165913102948, 1091198898573)
(-686898446914, -1348633557641)
(854900623721, -303074954127)
(-454183110464, 295616174383)
(344927417994, 820714319776)
(-1718342835596, 1475368193885)
(737507030122, 1978322984646)
(1473463223707, 1787608931087)
(-1017296229761, 205796794038)
(-817782408717, 294687259697)
(1237736064607, 331050426264)
(-84017761704, 1899244541835)
(1536175646972, -907152648329)
(1842293118727, -1922071868868)
(-286482545890, -1238467842850)
(-1923208036731, -1289630135078)
(1770222617198, 114801574947)
(1433926732268, -90801823518)
(-640758393114, -1795192083768)
(-1320495262453, -365207136555)
(1156991348292, 318216013717)
(303402734530, -959434370501)
(-253901315378, -343624395954)
(-1836043138673, -1747168106682)
(-316292697383, -1542436164127)
(-1403701281915, -604852327658)
(-741256177491, 1883828765283)
(-1881758535542, -634587043514)
(-1572170841869, -834855498769)
(1386669800812, 795022382175)
(-1396468477927, 1779143094606)
(541479441823, 1071558977545)
(-740927912291, -577129659942)
(71520928997, -400020269236)
(1968847009908, 1105256432757)
(-1913212633022, -1912890829981)
(-836107929303, 1150978901164)
(498893721284, -1641362841642)
(-1625974508911, -1250776137929)
(-303617818037, 503767183114)
(-646149688536, 1995393049249)
(1343010532224, -1450941496492)
(-704102384647, 1839791463436)
(-1621172302905, -866788359366)
(-1352280232158, -1315649140636)
(-692723514296, 98424560564)
(1841535830466, 565994322047)
(1463438491100, -1887485214965)
(-965079107316, 1114237323232)
(1114291975035, 1857975076240)
(-286517554908, 605329447790)
(-1484488571389, -1916920595131)
(-1581179473223, -624025225613)
(-994173872157, 1245614825520)
(376737892601, 1934249752689)
(1604995850820, 1562311856829)
(-597876366531, -684954476153)
(152974281868, 1346655721981)
(-292585875675, -1643788952656)
(-1797819726636, -1360111801485)
(-212803682835, -570368077569)
(-1819389413638, -1878162128479)
(1402941150852, 1342508804617)
(-794718883601, 428092839820)
(-666295889195, 1492763774655)
(1590390371260, 1788132712221)
(1934035325154, -780211225438)
(1588074294423, -1674546815892)
(-1886055975204, -1426250034202)
(-765267701619, 1364974933253)
(316542764283, -51928389941)
(-1267443130133, -1883958080417)
(-1351977016462, -1443095532221)
(-1084691869271, 1557348072439)
(1185072934125, -1179658259903)
(400281291850, 1839898419635)
(-1826169486481, -1973830954652)
(-1291343708526, -652469187838)
(1261648448868, -47621375866)
(92791126991, -717757569514)
(1616867523016, -620667895469)
(-521638014739, 322006878334)
(-1541518761823, 819395630821)
(-546065991445, -685507189298)
(-539089139288, 484338919185)
(-447929864829, -869958885418)
(1036397590495, -1942350373122)
(1024567031754, -1274204910653)
(-1723907630515, 1991664585143)
(1938823283340, 1695777689148)
(251255963380, 86370803719)
(1953900036591, -570277101164)
(-1488925258585, 1524614505736)
(1883399706646, -714526285419)
(-981914620088, -902963425874)
(-753930652530, -1795882173211)
(-1401686335471, -1451670219689)
(508959549251, 471254001407)
(552876428781, -1041649188542)
(1433851740371, 1699034631487)
(-286747245482, 1228741371441)
(1116334190921, -645329496392)
(-1672682655748, 1889625646633)
(-843060601716, -1327787027137)
(-659904855782, 1358003006484)
(-1634574179122, 1584654028891)
(1540986808798, -141749108911)
(-1109377191369, -135895449784)
(783364854983, 1969459020661)
(274180599341, -345106773011)
(1434025639455, -927603441277)
(-658454993574, -331930571230)
(940726783100, 1965650259623)
(-526446660714, -1591674926860)
